timestamp,source,data
2019-03-19 13:22:37,Event Log,NULL[PARENT] -> Registry[CHILD]
2019-03-19 13:22:37,Event Log,NULL[PARENT] -> C:\Windows\System32\smss.exe[CHILD]
2019-03-19 13:22:37,Event Log,C:\Windows\System32\smss.exe[PARENT] -> C:\Windows\System32\autochk.exe[CHILD]
2019-03-19 13:22:37,Event Log,C:\Windows\System32\smss.exe[PARENT] -> C:\Windows\System32\smss.exe[CHILD]
2019-03-19 13:22:37,Event Log,C:\Windows\System32\smss.exe[PARENT] -> C:\Windows\System32\csrss.exe[CHILD]
2019-03-19 13:22:37,Event Log,C:\Windows\System32\smss.exe[PARENT] -> C:\Windows\System32\smss.exe[CHILD]
2019-03-19 13:22:37,Event Log,C:\Windows\System32\smss.exe[PARENT] -> C:\Windows\System32\wininit.exe[CHILD]
2019-03-19 13:22:37,Event Log,C:\Windows\System32\smss.exe[PARENT] -> C:\Windows\System32\csrss.exe[CHILD]
2019-03-19 13:22:37,Event Log,C:\Windows\System32\smss.exe[PARENT] -> C:\Windows\System32\winlogon.exe[CHILD]
2019-03-19 13:22:38,Event Log,C:\Windows\System32\wininit.exe[PARENT] -> C:\Windows\System32\services.exe[CHILD]
2019-03-19 13:22:38,Event Log,C:\Windows\System32\wininit.exe[PARENT] -> C:\Windows\System32\lsass.exe[CHILD]
2019-03-19 13:24:53,Prefetch (First Run), \VOLUME{01d4de9e09d44c1a-b009e7a9}\WINDOWS\SYSTEM32\EN-US\SVCHOST.EXE.MUI
2019-03-19 13:24:53,Amcache (UnassociatedFileEntries),Source: c:\windows\system32\printui.exe | ProductName: microsoft® windows® operating system
2019-03-19 13:24:56,Amcache (UnassociatedFileEntries),Source: c:\windows\system32\drvinst.exe | ProductName: microsoft® windows® operating system
2019-03-19 13:24:56,Amcache (UnassociatedFileEntries),Source: c:\windows\system32\msiexec.exe | ProductName: windows installer - unicode
2019-03-19 13:25:21,Prefetch (First Run), \VOLUME{01d4de9e09d44c1a-b009e7a9}\PROGRAM FILES\VMWARE\VMWARE TOOLS\VMTOOLSD.EXE
2019-03-19 13:29:25,Amcache (UnassociatedFileEntries),Source: c:\windows\system32\wlrmdr.exe | ProductName: microsoft® windows® operating system
2019-03-19 20:55:20,Event Log,NULL[PARENT] -> Registry[CHILD]
2019-03-19 20:55:20,Event Log,NULL[PARENT] -> C:\Windows\System32\smss.exe[CHILD]
2019-03-19 20:55:21,Event Log,C:\Windows\System32\smss.exe[PARENT] -> C:\Windows\System32\autochk.exe[CHILD]
2019-03-19 20:55:22,Event Log,C:\Windows\System32\smss.exe[PARENT] -> C:\Windows\System32\setupcl.exe[CHILD]
2019-03-19 20:55:22,Event Log,C:\Windows\System32\smss.exe[PARENT] -> C:\Windows\System32\smss.exe[CHILD]
2019-03-19 20:55:22,Event Log,C:\Windows\System32\smss.exe[PARENT] -> C:\Windows\System32\csrss.exe[CHILD]
2019-03-19 20:55:22,Event Log,C:\Windows\System32\smss.exe[PARENT] -> C:\Windows\System32\smss.exe[CHILD]
2019-03-19 20:55:22,Event Log,C:\Windows\System32\smss.exe[PARENT] -> C:\Windows\System32\wininit.exe[CHILD]
2019-03-19 20:55:22,Event Log,C:\Windows\System32\smss.exe[PARENT] -> C:\Windows\System32\csrss.exe[CHILD]
2019-03-19 20:55:22,Event Log,C:\Windows\System32\smss.exe[PARENT] -> C:\Windows\System32\winlogon.exe[CHILD]
2019-03-19 20:55:22,Event Log,C:\Windows\System32\wininit.exe[PARENT] -> C:\Windows\System32\services.exe[CHILD]
2019-03-19 20:55:22,Event Log,C:\Windows\System32\wininit.exe[PARENT] -> C:\Windows\System32\lsass.exe[CHILD]
2019-03-19 20:57:16,Event Log,NULL[PARENT] -> Registry[CHILD]
2019-03-19 20:57:16,Event Log,NULL[PARENT] -> C:\Windows\System32\smss.exe[CHILD]
2019-03-19 20:57:16,Event Log,C:\Windows\System32\smss.exe[PARENT] -> C:\Windows\System32\autochk.exe[CHILD]
2019-03-19 20:57:16,Event Log,C:\Windows\System32\smss.exe[PARENT] -> C:\Windows\System32\smss.exe[CHILD]
2019-03-19 20:57:16,Event Log,C:\Windows\System32\smss.exe[PARENT] -> C:\Windows\System32\csrss.exe[CHILD]
2019-03-19 20:57:16,Event Log,C:\Windows\System32\smss.exe[PARENT] -> C:\Windows\System32\smss.exe[CHILD]
2019-03-19 20:57:16,Event Log,C:\Windows\System32\smss.exe[PARENT] -> C:\Windows\System32\wininit.exe[CHILD]
2019-03-19 20:57:16,Event Log,C:\Windows\System32\smss.exe[PARENT] -> C:\Windows\System32\csrss.exe[CHILD]
2019-03-19 20:57:16,Event Log,C:\Windows\System32\smss.exe[PARENT] -> C:\Windows\System32\winlogon.exe[CHILD]
2019-03-19 20:57:17,Event Log,C:\Windows\System32\wininit.exe[PARENT] -> C:\Windows\System32\services.exe[CHILD]
2019-03-19 20:57:17,Event Log,C:\Windows\System32\wininit.exe[PARENT] -> C:\Windows\System32\lsass.exe[CHILD]
2019-03-19 21:01:45,Shimcache, C:\Users\IEUser\AppData\Local\Microsoft\OneDrive\18.143.0717.0002\FileCoAuth.exe
2019-03-19 21:01:45,Shimcache, C:\Users\IEUser\AppData\Local\Microsoft\OneDrive\18.143.0717.0002\FileSyncConfig.exe
2019-03-19 21:01:52,Shimcache, C:\Users\IEUser\AppData\Local\Microsoft\OneDrive\OneDriveStandaloneUpdater.exe
2019-03-19 21:02:31,Shimcache, C:\Windows\SoftwareDistribution\Download\Install\Silverlight_x64.exe
2019-03-19 21:02:46,Shimcache, C:\Windows\SoftwareDistribution\Download\Install\Windows
2019-03-19 21:03:06,Shimcache, C:\Windows\Installer\MSID12B.tmp
2019-03-19 21:03:06,Shimcache, C:\Windows\Installer\MSID0FB.tmp
2019-03-19 21:03:09,Shimcache, C:\Windows\Installer\MSIDD42.tmp
2019-03-19 21:03:22,Shimcache, C:\Windows\Installer\MSI1134.tmp
2019-03-19 21:04:43,Shimcache, C:\Windows\system32\MRT.exe
2019-03-19 21:07:50,Shimcache, C:\Windows\SoftwareDistribution\Download\Install\UpdatePlatform.exe
2019-03-19 21:08:11,Shimcache, C:\Users\IEUser\AppData\Local\Temp\6792C904
2019-03-19 21:08:13,Shimcache, C:\ProgramData\Microsoft\Windows Defender\platform\4.18.1902.2
2019-03-19 21:08:13,Shimcache, C:\ProgramData\Microsoft\Windows Defender\platform\4.18.1902.2
2019-03-19 21:08:13,Shimcache, C:\ProgramData\Microsoft\Windows Defender\platform\4.18.1902.2
2019-03-19 21:15:32,Shimcache, C:\Windows\system32\bcdedit.exe
2019-03-19 21:15:33,Shimcache, C:\Windows\system32\devicecensus.exe
2019-03-19 21:15:34,Shimcache, C:\Windows\system32\MusNotifyIcon.exe
2019-03-19 21:15:34,Shimcache, C:\Windows\system32\MusNotificationUx.exe
2019-03-19 21:15:34,Shimcache, C:\Windows\system32\MusNotification.exe
2019-03-19 21:15:36,Shimcache, C:\Windows\system32\browser_broker.exe
2019-03-19 21:15:37,Shimcache, C:\Windows\system32\provtool.exe
2019-03-19 21:15:37,Shimcache, C:\Windows\Explorer.EXE
2019-03-19 21:15:38,Shimcache, C:\Windows\system32\SecurityHealthService.exe
2019-03-19 21:15:39,Shimcache, C:\Windows\System32\smartscreen.exe
2019-03-19 21:15:42,Shimcache, C:\Windows\system32\SearchFilterHost.exe
2019-03-19 21:15:42,Shimcache, C:\Windows\system32\SearchProtocolHost.exe
2019-03-19 21:15:42,Shimcache, C:\Windows\system32\SearchIndexer.exe
2019-03-19 21:15:44,Shimcache, C:\Windows\system32\mcbuilder.exe
2019-03-19 21:15:46,Shimcache, C:\Windows\system32\SppExtComObj.exe
2019-03-19 21:15:46,Shimcache, C:\Windows\system32\sppsvc.exe
2019-03-19 21:15:48,Shimcache, C:\Windows\system32\taskmgr.exe
2019-03-19 21:15:49,Shimcache, C:\Windows\system32\compattelrunner.exe
2019-03-19 21:16:10,Shimcache, C:\Windows\SysWOW64\regedit.exe
2019-03-19 21:16:10,Shimcache, C:\Windows\regedit.exe
2019-03-19 21:16:10,Shimcache, C:\Windows\system32\regedit.exe
2019-03-19 21:19:08,Shimcache, C:\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\Application
2019-03-19 21:19:08,Shimcache, C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\Application
2019-03-19 21:19:08,Shimcache, C:\Windows\SystemApps\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\Application
2019-03-19 21:19:08,Shimcache, C:\Windows\SystemApps\InputApp_cw5n1h2txyewy\Application
2019-03-19 21:21:29,Shimcache, C:\Users\IEUser\AppData\Local\Temp\chocolatey\chocInstall\7za.exe
2019-03-19 21:23:48,Shimcache, C:\Windows\System32\OpenSSH\sshd.exe
2019-03-19 21:24:30,Shimcache, C:\Users\IEUser\AppData\Local\Temp\{43D9111A
2019-03-19 21:24:30,Shimcache, C:\Users\IEUser\AppData\Local\Temp\{43D9111A
2019-03-20 04:51:36,Shimcache, C:\bginfo\Bginfo.exe
2019-03-20 04:55:40,Shimcache, C:\Windows\SystemApps\Microsoft.AAD.BrokerPlugin_cw5n1h2txyewy\Application
2019-03-20 04:55:43,Shimcache, C:\Windows\SystemApps\Microsoft.Windows.CloudExperienceHost_cw5n1h2txyewy\Application
2019-03-20 04:55:46,Shimcache, C:\Windows\SystemApps\Microsoft.Windows.SecHealthUI_cw5n1h2txyewy\Application
2019-03-20 04:55:47,Shimcache, C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\Application
2019-03-20 04:55:53,Shimcache, C:\Program Files\WindowsApps\Microsoft.BingWeather_4.25.12127.0_x64__8wekyb3d8bbwe\Application
2019-03-20 04:55:57,Shimcache, C:\Program Files\WindowsApps\Microsoft.Messaging_3.43.27001.0_x64__8wekyb3d8bbwe\Application
2019-03-20 04:56:10,Shimcache, C:\Program Files\WindowsApps\Microsoft.OneConnect_5.1807.1991.0_x64__8wekyb3d8bbwe\Application
2019-03-20 04:56:16,Shimcache, C:\Program Files\WindowsApps\Microsoft.SkypeApp_14.26.95.0_x64__kzf8qxf38zg5c\Application
2019-03-20 04:56:18,Shimcache, C:\Program Files\WindowsApps\Microsoft.Wallet_2.2.18179.0_x64__8wekyb3d8bbwe\Application
2019-03-20 04:56:22,Shimcache, C:\Program Files\WindowsApps\Microsoft.Windows.Photos_2018.18051.21218.0_x64__8wekyb3d8bbwe\Application
2019-03-20 04:56:23,Shimcache, C:\Program Files\WindowsApps\Microsoft.WindowsAlarms_10.1805.1361.0_x64__8wekyb3d8bbwe\Application
2019-03-20 04:56:32,Shimcache, C:\Program Files\WindowsApps\microsoft.windowscommunicationsapps_17.9330.21365.0_x64__8wekyb3d8bbwe\Application
2019-03-20 04:56:40,Shimcache, C:\Program Files\WindowsApps\Microsoft.WindowsStore_11805.1001.49.0_x64__8wekyb3d8bbwe\Application
2019-03-20 04:56:42,Shimcache, C:\Program Files\WindowsApps\Microsoft.XboxApp_41.41.18001.0_x64__8wekyb3d8bbwe\Application
2019-03-20 04:56:43,Shimcache, C:\Program Files\WindowsApps\Microsoft.XboxGameOverlay_1.32.17005.0_x64__8wekyb3d8bbwe\Application
2019-07-25 10:30:34,Shimcache, C:\decfee13b2f35d8d5d30d4379b6b96\Setup.exe
2019-07-25 10:30:34,Shimcache, C:\decfee13b2f35d8d5d30d4379b6b96\SetupUtility.exe
2019-09-26 08:10:43,Shimcache, C:\Tools\cygwin\bin\install
2019-10-02 01:35:08,Shimcache, C:\Program Files\Sublime Text 3\sublime_text.exe
2019-12-07 11:29:48,Shimcache, C:\Program Files (x86)\Windows Kits\10\Debuggers\x86\gflags.exe
2019-12-07 11:29:58,Shimcache, C:\Program Files (x86)\Windows Kits\10\Debuggers\x86\windbg.exe
2019-12-07 12:12:49,Shimcache, C:\Program Files (x86)\Windows Kits\10\Debuggers\arm\gflags.exe
2019-12-07 12:12:51,Shimcache, C:\Program Files (x86)\Windows Kits\10\Debuggers\arm\windbg.exe
2019-12-07 12:41:23,Shimcache, C:\Program Files (x86)\Windows Kits\10\Debuggers\arm64\windbg.exe
2019-12-07 12:41:23,Shimcache, C:\Program Files (x86)\Windows Kits\10\Debuggers\arm64\gflags.exe
2019-12-07 13:09:58,Shimcache, C:\Program Files (x86)\Windows Kits\10\Debuggers\x64\windbg.exe
2019-12-07 13:09:58,Shimcache, C:\Program Files (x86)\Windows Kits\10\Debuggers\x64\gflags.exe
2019-12-07 13:09:58,Shimcache, C:\Program Files (x86)\Windows Kits\10\Debuggers\x64\symchk.exe
2019-12-26 06:42:56,Shimcache, C:\ProgramData\chocolatey\lib\jd
2020-02-28 19:32:31,Shimcache, C:\ProgramData\chocolatey\lib\HxD\tools\HxDSetup\HxDSetup.exe
2020-02-29 03:25:58,Shimcache, C:\Program Files\HxD\HxD.exe
2020-03-18 10:38:49,Shimcache, C:\iDefense\MAP\pecarve.exe
2020-03-28 05:49:31,Shimcache, C:\Tools\cygwin\bin\p11
2020-03-28 05:49:37,Shimcache, C:\Tools\cygwin\bin\trust.exe
2020-04-11 10:35:16,Shimcache, C:\ProgramData\Microsoft\VisualStudio\SetupWMI\MofCompiler.exe
2020-04-21 04:26:12,Shimcache, C:\Python27\python.exe
2020-04-30 10:51:58,Shimcache, C:\Program Files\nodejs\node.exe
2020-08-18 09:02:28,Shimcache, C:\Windows\py.exe
2020-08-18 09:59:28,Shimcache, C:\Python37\python.exe
2020-08-18 09:59:30,Shimcache, C:\Python37\pythonw.exe
2020-08-25 04:08:50,Shimcache, C:\ProgramData\chocolatey\lib\uniextract2.fireeye\tools\UniExtract\UniExtract\UniExtract.exe
2020-08-27 10:56:24,Shimcache, C:\Users\IEUser\AppData\Local\ChocoCache\bc8868e787c47932cf42f7d345\vs_bootstrapper_d15\vs_setup_bootstrapper.exe
2020-09-08 00:37:49,Shimcache, C:\Program Files\010 Editor\assistant.exe
2020-09-12 06:01:41,Shimcache, C:\ProgramData\chocolatey\lib\sysinternals\tools\procexp64.exe
2020-10-22 06:19:07,Shimcache, C:\Users\IEUser\AppData\Local\Vector35\BinaryNinja\binaryninja.exe
2020-11-03 15:09:50,Shimcache, C:\Users\IEUser\AppData\Local\Programs\Fiddler\ScriptEditor\FSE2.exe
2020-11-03 15:11:50,Shimcache, C:\Users\IEUser\AppData\Local\Programs\Fiddler\Fiddler.exe
2020-11-03 15:12:06,Shimcache, C:\Users\IEUser\AppData\Local\Programs\Fiddler\SetupHelper
2020-11-03 15:13:06,Shimcache, C:\Users\IEUser\AppData\Local\ChocoCache\nss7D9F.tmp\FiddlerSetup.exe
2020-11-10 07:36:22,Shimcache, C:\Program Files\010 Editor\unins00a.exe
2020-11-10 07:36:28,Shimcache, C:\Program Files\010 Editor\010Editor.exe
2020-11-11 20:13:30,Shimcache, c:\iDefense\MAP\ShellExt.exe
2020-11-20 07:27:52,Shimcache, C:\ProgramData\chocolatey\lib\resourcehacker.flare\tools\ResourceHacker.exe
2020-11-27 02:25:06,Shimcache, C:\Users\IEUser\AppData\Local\ChocoCache\vb_decompiler_lite.exe
2020-11-27 12:01:20,Shimcache, C:\Program Files (x86)\VB Decompiler Lite\VB Decompiler.exe
2020-12-08 12:35:06,Shimcache, C:\Program Files (x86)\dnspy\dnSpy.exe
2020-12-26 00:19:56,Shimcache, C:\iDefense\SysAnalyzer\sysAnalyzer.exe
2020-12-26 22:05:56,Shimcache, C:\ProgramData\chocolatey\lib\PeStudio\tools\pestudio\pestudio.exe
2020-12-30 08:22:32,Shimcache, C:\ProgramData\chocolatey\lib\ghidra.fireeye\tools\ghidra_9.2.2_PUBLIC\ghidraRun.bat
2021-01-11 08:44:55,Shimcache, C:\ProgramData\chocolatey\lib\die.flare\tools\die_win32_portable\die.exe
2021-01-14 12:36:30,Shimcache, C:\ProgramData\chocolatey\lib\lessmsi\tools\lessmsi.exe
2021-02-13 14:11:56,Shimcache, C:\ProgramData\chocolatey\lib\pebear.flare\tools\PE
2021-03-02 03:11:42,Shimcache, C:\ProgramData\chocolatey\lib\hashmyfiles.flare\tools\HashMyFiles.exe
2021-03-10 02:08:34,Shimcache, C:\Program Files\Wireshark\vcredist_x64.exe
2021-03-20 07:19:15,Shimcache, C:\Program Files\Autopsy
2021-03-22 10:34:56,Shimcache, C:\Program Files\Notepad++\notepad++.exe
2021-03-22 10:35:26,Shimcache, C:\program files\notepad++\updater\gup.exe
2021-03-26 17:48:14,Shimcache, C:\Tools\Cmder\Cmder.exe
2021-03-28 23:53:31,Shimcache, C:\ProgramData\chocolatey\lib\cutter.flare\tools\cutter\cutter.exe
2021-03-29 16:44:16,Shimcache, C:\Tools\cygwin\bin\cygpath.exe
2021-04-06 06:02:24,Shimcache, C:\ProgramData\chocolatey\lib\ffdec.flare\tools\ffdec.exe
2021-04-09 16:08:12,Shimcache, C:\Program Files\Java\jre1.8.0_291\installer.exe
2021-04-09 20:25:34,Shimcache, C:\Program Files (x86)\Java\jre1.8.0_291\installer.exe
2021-04-09 20:29:36,Shimcache, C:\Program Files (x86)\Common Files\Java\Java Update\jusched.exe
2021-04-15 20:44:54,Shimcache, C:\Tools\cygwin\bin\mintty.exe
2021-04-18 00:28:19,Shimcache, C:\Program Files\x64dbg\release\x32\x32dbg.exe
2021-04-18 00:28:46,Shimcache, C:\Program Files\x64dbg\release\x64\x64dbg.exe
2021-04-22 01:54:40,Shimcache, C:\Program Files\Wireshark\Wireshark.exe
2021-04-22 07:00:30,Shimcache, C:\ProgramData\chocolatey\lib\sysinternals\tools\Procmon.exe
2021-04-28 01:09:35,Shimcache, C:\ProgramData\chocolatey\lib\ilspy\tools\ILSpy.exe
2021-05-08 11:22:50,Shimcache, C:\Program Files\Google\Chrome\Application\chrome.exe
2021-05-08 11:58:35,Shimcache, C:\ProgramData\chocolatey\lib\autohotkey.portable\tools\AutoHotkey.exe
2021-05-13 08:36:50,Shimcache, C:\Program Files\Microsoft VS Code\Code.exe
2021-05-18 16:02:51,Shimcache, C:\Tools\cygwin\bin\rebase.exe
2021-05-22 07:00:27,Prefetch (First Run), \VOLUME{01d4de9e09d44c1a-b009e7a9}\USERS\IEUSER\APPDATA\LOCAL\CHOCOCACHE\IS-MMO7S.TMP\RADARE2_INSTALLER.TMP
2021-05-22 07:00:27,Prefetch (Last Run), \VOLUME{01d4de9e09d44c1a-b009e7a9}\USERS\IEUSER\APPDATA\LOCAL\CHOCOCACHE\IS-MMO7S.TMP\RADARE2_INSTALLER.TMP
2021-05-22 07:23:02,Prefetch (First Run), \VOLUME{01d4de9e09d44c1a-b009e7a9}\USERS\IEUSER\APPDATA\LOCAL\CHOCOCACHE\IS-37S7U.TMP\HXDSETUP.TMP
2021-05-22 07:23:02,Prefetch (Last Run), \VOLUME{01d4de9e09d44c1a-b009e7a9}\USERS\IEUSER\APPDATA\LOCAL\CHOCOCACHE\IS-37S7U.TMP\HXDSETUP.TMP
2021-05-22 07:23:36,Prefetch (First Run), \VOLUME{01d4de9e09d44c1a-b009e7a9}\USERS\IEUSER\APPDATA\LOCAL\CHOCOCACHE\010EDITOR.FLARE\11.0.1.0\010EDITORWIN64INSTALLER11.0.1.EXE
2021-05-22 07:23:36,Prefetch (Last Run), \VOLUME{01d4de9e09d44c1a-b009e7a9}\USERS\IEUSER\APPDATA\LOCAL\CHOCOCACHE\010EDITOR.FLARE\11.0.1.0\010EDITORWIN64INSTALLER11.0.1.EXE
2021-05-22 07:24:18,Prefetch (First Run), \VOLUME{01d4de9e09d44c1a-b009e7a9}\USERS\IEUSER\APPDATA\LOCAL\CHOCOCACHE\IS-CVQJ7.TMP\EXPLORERSUITE.TMP
2021-05-22 07:24:18,Prefetch (Last Run), \VOLUME{01d4de9e09d44c1a-b009e7a9}\USERS\IEUSER\APPDATA\LOCAL\CHOCOCACHE\IS-CVQJ7.TMP\EXPLORERSUITE.TMP
2021-05-22 07:28:08,Prefetch (First Run), \VOLUME{01d4de9e09d44c1a-b009e7a9}\USERS\IEUSER\APPDATA\LOCAL\CHOCOCACHE\SUBLIMETEXT3\3.2.2\SUBLIME TEXT BUILD 3211 X64 SETUP.EXE
2021-05-22 07:28:08,Prefetch (Last Run), \VOLUME{01d4de9e09d44c1a-b009e7a9}\USERS\IEUSER\APPDATA\LOCAL\CHOCOCACHE\SUBLIMETEXT3\3.2.2\SUBLIME TEXT BUILD 3211 X64 SETUP.EXE
2021-05-22 07:47:02,Prefetch (First Run), \VOLUME{01d4de9e09d44c1a-b009e7a9}\PROGRAM FILES\NOTEPAD++\NOTEPAD++.EXE
2021-05-22 07:47:02,Prefetch (Last Run), \VOLUME{01d4de9e09d44c1a-b009e7a9}\PROGRAM FILES\NOTEPAD++\NOTEPAD++.EXE
2021-05-22 08:21:55,Prefetch (First Run), \VOLUME{01d4de9e09d44c1a-b009e7a9}\WINDOWS\SYSWOW64\NET.EXE
2021-05-22 08:21:56,Prefetch (First Run), \VOLUME{01d4de9e09d44c1a-b009e7a9}\PROGRAM FILES\NPCAP\NPFINSTALL.EXE
2021-05-22 08:22:09,Prefetch (Last Run), \VOLUME{01d4de9e09d44c1a-b009e7a9}\PROGRAM FILES\NPCAP\NPFINSTALL.EXE
2021-05-22 08:24:25,Prefetch (Last Run), \VOLUME{01d4de9e09d44c1a-b009e7a9}\WINDOWS\SYSWOW64\NET.EXE
2021-05-22 08:24:26,Prefetch (First Run), \VOLUME{01d4de9e09d44c1a-b009e7a9}\USERS\IEUSER\APPDATA\LOCAL\CHOCOCACHE\WINPCAP\4.1.3.20161116\WINPCAPINSTALL.EXE
2021-05-22 08:24:26,Prefetch (Last Run), \VOLUME{01d4de9e09d44c1a-b009e7a9}\USERS\IEUSER\APPDATA\LOCAL\CHOCOCACHE\WINPCAP\4.1.3.20161116\WINPCAPINSTALL.EXE
2021-05-22 08:30:38,Prefetch (First Run), \VOLUME{01d4de9e09d44c1a-b009e7a9}\USERS\IEUSER\APPDATA\LOCAL\CHOCOCACHE\IS-CASIA.TMP\PROCESSHACKER-2.39-SETUP.TMP
2021-05-22 08:30:38,Prefetch (Last Run), \VOLUME{01d4de9e09d44c1a-b009e7a9}\USERS\IEUSER\APPDATA\LOCAL\CHOCOCACHE\IS-CASIA.TMP\PROCESSHACKER-2.39-SETUP.TMP
2021-05-22 08:34:58,Prefetch (First Run), \VOLUME{01d4de9e09d44c1a-b009e7a9}\USERS\IEUSER\APPDATA\LOCAL\CHOCOCACHE\IS-BIIPA.TMP\IS-6TIPI.TMP
2021-05-22 08:34:58,Prefetch (Last Run), \VOLUME{01d4de9e09d44c1a-b009e7a9}\USERS\IEUSER\APPDATA\LOCAL\CHOCOCACHE\IS-BIIPA.TMP\IS-6TIPI.TMP
2021-05-22 08:53:16,Prefetch (First Run), \VOLUME{01d4de9e09d44c1a-b009e7a9}\PROGRAM FILES (X86)\GOOGLE\UPDATE\GOOGLEUPDATE.EXE
2021-05-22 08:53:41,Prefetch (Last Run), \VOLUME{01d4de9e09d44c1a-b009e7a9}\PROGRAM FILES (X86)\GOOGLE\UPDATE\GOOGLEUPDATE.EXE
2021-05-22 08:54:17,Event Log,NULL[PARENT] -> Registry[CHILD]
2021-05-22 08:54:17,Event Log,NULL[PARENT] -> C:\Windows\System32\smss.exe[CHILD]
2021-05-22 08:54:18,Event Log,C:\Windows\System32\smss.exe[PARENT] -> C:\Windows\System32\autochk.exe[CHILD]
2021-05-22 08:54:26,Event Log,C:\Windows\System32\smss.exe[PARENT] -> C:\Windows\System32\smss.exe[CHILD]
2021-05-22 08:54:26,Event Log,C:\Windows\System32\smss.exe[PARENT] -> C:\Windows\System32\csrss.exe[CHILD]
2021-05-22 08:54:28,Event Log,C:\Windows\System32\smss.exe[PARENT] -> C:\Windows\System32\smss.exe[CHILD]
2021-05-22 08:54:28,Event Log,C:\Windows\System32\smss.exe[PARENT] -> C:\Windows\System32\wininit.exe[CHILD]
2021-05-22 08:54:28,Event Log,C:\Windows\System32\smss.exe[PARENT] -> C:\Windows\System32\csrss.exe[CHILD]
2021-05-22 08:54:28,Event Log,C:\Windows\System32\smss.exe[PARENT] -> C:\Windows\System32\winlogon.exe[CHILD]
2021-05-22 08:54:28,Event Log,C:\Windows\System32\wininit.exe[PARENT] -> C:\Windows\System32\services.exe[CHILD]
2021-05-22 08:54:28,Event Log,C:\Windows\System32\wininit.exe[PARENT] -> C:\Windows\System32\lsass.exe[CHILD]
2021-05-22 08:55:25,Prefetch (First Run),
2021-05-22 08:55:25,Prefetch (Last Run),
2021-05-22 09:06:34,Prefetch (First Run), \VOLUME{01d4de9e09d44c1a-b009e7a9}\WINDOWS\TEMP\{3915EE8A-7306-438D-9278-D1B9F934C6D4}\.CR\VCREDIST_X64.EXE
2021-05-22 09:06:34,Prefetch (Last Run), \VOLUME{01d4de9e09d44c1a-b009e7a9}\WINDOWS\TEMP\{3915EE8A-7306-438D-9278-D1B9F934C6D4}\.CR\VCREDIST_X64.EXE
2021-05-22 09:11:00,Srum,\Device\HarddiskVolume1\Windows\System32\csrss.exe (12)
2021-05-22 09:11:00,Srum,\Device\HarddiskVolume1\Windows\System32\wininit.exe (12)
2021-05-22 09:11:00,Srum,\Device\HarddiskVolume1\Windows\System32\winlogon.exe (12)
2021-05-22 09:11:00,Srum,\Device\HarddiskVolume1\Windows\System32\services.exe (12)
2021-05-22 09:11:00,Srum,\Device\HarddiskVolume1\Windows\System32\lsass.exe (12)
2021-05-22 09:11:00,Srum,\Device\HarddiskVolume1\Windows\System32\fontdrvhost.exe (22)
2021-05-22 09:11:00,Srum,\Device\HarddiskVolume1\Windows\servicing\TrustedInstaller.exe (10)
2021-05-22 09:11:00,Srum,\Device\HarddiskVolume1\Windows\System32\smss.exe (11)
2021-05-22 09:11:00,Srum,\Device\HarddiskVolume1\Windows\System32\wlms\wlms.exe (12)
2021-05-22 09:11:00,Srum,\Device\HarddiskVolume1\Windows\System32\svchost.exe (13)
2021-05-22 09:11:00,Srum,\Device\HarddiskVolume1\Windows\System32\sppsvc.exe (8)
2021-05-22 09:11:00,Srum,\Device\HarddiskVolume1\Windows\System32\dwm.exe (12)
2021-05-22 09:11:00,Srum,\Device\HarddiskVolume1\Windows\System32\spoolsv.exe (10)
2021-05-22 09:11:00,Srum,\Device\HarddiskVolume1\Windows\System32\wbem\WmiPrvSE.exe (33)
2021-05-22 09:11:00,Srum,\Device\HarddiskVolume1\Windows\System32\SearchIndexer.exe (12)
2021-05-22 09:11:00,Srum,\Device\HarddiskVolume1\Windows\System32\taskhostw.exe (20)
2021-05-22 09:11:00,Srum,\Device\HarddiskVolume1\Windows\System32\SearchProtocolHost.exe (14)
2021-05-22 09:11:00,Srum,\Device\HarddiskVolume1\Windows\System32\conhost.exe (20)
2021-05-22 09:11:00,Srum,\Device\HarddiskVolume1\Windows\System32\SearchFilterHost.exe (12)
2021-05-22 09:11:00,Srum,\Device\HarddiskVolume1\Windows\System32\dllhost.exe (23)
2021-05-22 09:11:00,Srum,\Device\HarddiskVolume1\Windows\System32\sihost.exe (12)
2021-05-22 09:11:00,Srum,\Device\HarddiskVolume1\Windows\System32\userinit.exe (5)
2021-05-22 09:11:00,Srum,\Device\HarddiskVolume1\Windows\explorer.exe (12)
2021-05-22 09:11:00,Srum,\Device\HarddiskVolume1\Windows\System32\smartscreen.exe (6)
2021-05-22 09:11:00,Srum,\Device\HarddiskVolume1\Windows\System32\ctfmon.exe (12)
2021-05-22 09:11:00,Srum,\Device\HarddiskVolume1\Windows\System32\ApplicationFrameHost.exe (9)
2021-05-22 09:11:00,Srum,\Device\HarddiskVolume1\Windows\System32\RuntimeBroker.exe (12)
2021-05-22 09:11:00,Srum,\Device\HarddiskVolume1\Windows\System32\WindowsPowerShell\v1.0\powershell.exe (10)
