CopiedTimestamp,SourceFile,DestinationFile,FileSize,SourceFileSha1,DeferredCopy,CreatedOnUtc,ModifiedOnUtc,LastAccessedOnUtc,CopyDuration
2021-09-15 06:24:42.1031361,C:\Windows\prefetch\VC_REDIST.X64.EXE-DBC4DECE.pf,C:\Users\FLAREuser\Desktop\Target\C\Windows\prefetch\VC_REDIST.X64.EXE-DBC4DECE.pf,22802,ABAAC09FB90AEEF69D59CF0829BD4AF75179E5C7,False,2019-07-23 22:14:18.5699610,2019-07-23 22:14:18.5699610,2021-09-15 06:18:49.7322714,00:00:00
2021-09-15 06:24:42.1339909,C:\Windows\prefetch\VC_REDIST.X86.EXE-15EF1363.pf,C:\Users\FLAREuser\Desktop\Target\C\Windows\prefetch\VC_REDIST.X86.EXE-15EF1363.pf,23108,06A4EE24DF32C996D998885D01DC788EB26A07A3,False,2019-07-23 22:14:10.2421212,2019-07-23 22:14:10.2421212,2021-09-15 06:18:49.7477609,00:00:00
2021-09-15 06:24:42.1502521,C:\Windows\prefetch\VC_REDIST.X86.EXE-20CE5CB1.pf,C:\Users\FLAREuser\Desktop\Target\C\Windows\prefetch\VC_REDIST.X86.EXE-20CE5CB1.pf,12322,86B0E4F78407976D7C291ED391C937B1848CEE38,False,2019-07-23 22:14:10.0074962,2019-07-23 22:14:10.0074962,2021-09-15 06:18:49.7654861,00:00:00
2021-09-15 06:24:42.2747018,C:\Windows\prefetch\VC_REDIST.X86.EXE-9A1D2016.pf,C:\Users\FLAREuser\Desktop\Target\C\Windows\prefetch\VC_REDIST.X86.EXE-9A1D2016.pf,6552,FBCFBAD4A5F4B92EB31CA4F0A3CE205B9808FCEF,False,2019-07-23 22:14:10.2421212,2019-07-23 22:14:10.2421212,2021-09-15 06:18:49.7790726,00:00:00
2021-09-15 06:24:42.3216272,C:\Windows\prefetch\VERCLSID.EXE-7C52E31C.pf,C:\Users\FLAREuser\Desktop\Target\C\Windows\prefetch\VERCLSID.EXE-7C52E31C.pf,3737,93F0CBECFE8D98018433CBF81D3A4734EFBA2F09,False,2019-07-23 19:09:57.8393067,2019-07-23 19:09:57.8393067,2021-09-15 06:18:49.8259896,00:00:00
2021-09-15 06:24:42.3528659,C:\Windows\prefetch\VIM.INSTALLER.EXE-15CA2580.pf,C:\Users\FLAREuser\Desktop\Target\C\Windows\prefetch\VIM.INSTALLER.EXE-15CA2580.pf,25341,8AE3C15A64D37DFA84A147B313A0525B5A6C07D2,False,2019-07-24 00:01:30.5270263,2019-07-24 00:01:30.5270263,2021-09-15 06:18:49.8562411,00:00:00
2021-09-15 06:24:42.3857280,C:\Windows\prefetch\VIM.INSTALLER.EXE-730B5805.pf,C:\Users\FLAREuser\Desktop\Target\C\Windows\prefetch\VIM.INSTALLER.EXE-730B5805.pf,11265,469477CED9F31C5255DBFEB93C5AED7A617748A0,False,2020-09-22 11:45:38.0279866,2020-09-22 11:47:24.2109024,2021-09-15 06:18:49.8719190,00:00:00
2021-09-15 06:24:42.4154095,C:\Windows\prefetch\VISUALCPPBUILDTOOLS_FULL.EXE-F1BAB5CC.pf,C:\Users\FLAREuser\Desktop\Target\C\Windows\prefetch\VISUALCPPBUILDTOOLS_FULL.EXE-F1BAB5CC.pf,40425,53516EBB26DA7507ACA93BE875823D762AA60AE3,False,2019-07-23 22:16:57.4135657,2019-07-23 22:16:57.4760428,2021-09-15 06:18:49.9031591,00:00:00
2021-09-15 06:24:42.4313922,C:\Windows\prefetch\VSSVC.EXE-B8AFC319.pf,C:\Users\FLAREuser\Desktop\Target\C\Windows\prefetch\VSSVC.EXE-B8AFC319.pf,6643,B4A3E4E6627F7C6C463D13DE27D6BD60B77D1EED,False,2019-07-23 19:04:27.9721953,2020-09-22 10:44:49.9262876,2021-09-15 06:18:49.9192126,00:00:00
2021-09-15 06:24:42.4470678,C:\Windows\prefetch\WAASMEDICAGENT.EXE-ED0D7511.pf,C:\Users\FLAREuser\Desktop\Target\C\Windows\prefetch\WAASMEDICAGENT.EXE-ED0D7511.pf,2276,64AB1CE16D94849E8A190ED3813D23EE3E585925,False,2020-09-22 09:02:22.9976004,2020-09-22 09:02:22.9976004,2021-09-15 06:18:49.9353872,00:00:00
2021-09-15 06:24:42.4780163,C:\Windows\prefetch\WERFAULT.EXE-70BFE914.pf,C:\Users\FLAREuser\Desktop\Target\C\Windows\prefetch\WERFAULT.EXE-70BFE914.pf,11011,319A51C0F92998817AE2D349CAA5D9D7AD19D1B5,False,2021-09-14 08:24:51.5556166,2021-09-14 08:24:51.5556166,2021-09-15 06:18:49.9656424,00:00:00
2021-09-15 06:24:42.4780163,C:\Windows\prefetch\WERFAULT.EXE-E69F695A.pf,C:\Users\FLAREuser\Desktop\Target\C\Windows\prefetch\WERFAULT.EXE-E69F695A.pf,23049,5520132BCE6512BA7E974C9B4FAB68FE0D584E83,False,2019-07-23 22:32:58.6850684,2021-09-15 06:09:59.5442618,2021-09-15 06:09:59.5442618,00:00:00
2021-09-15 06:24:42.4939840,C:\Windows\prefetch\WFSERVICESREG.EXE-4B4A97EA.pf,C:\Users\FLAREuser\Desktop\Target\C\Windows\prefetch\WFSERVICESREG.EXE-4B4A97EA.pf,5960,043330218CEF03EC927D6D6BC5678CFE5BFE100C,False,2019-07-23 22:37:33.4800134,2019-07-23 22:37:33.4800134,2021-09-15 06:18:49.9829378,00:00:00
