CopiedTimestamp,SourceFile,DestinationFile,FileSize,SourceFileSha1,DeferredCopy,CreatedOnUtc,ModifiedOnUtc,LastAccessedOnUtc,CopyDuration
2021-09-27 13:46:04.5271969,C:\Windows\prefetch\BGINFO.EXE-7A859B68.pf,C:\Users\IEUser\Desktop\kape_target\C\Windows\prefetch\BGINFO.EXE-7A859B68.pf,18202,C59091E1D963BF1F4C917E52EF187CEE6B5C33F2,False,2019-03-19 13:00:45.1466717,2021-09-27 07:26:00.6174040,2021-09-27 13:25:03.6635121,00:00:00.0157579
2021-09-27 13:46:04.5271969,C:\Windows\prefetch\BIGMALWARE.EXE-18020298.pf,C:\Users\IEUser\Desktop\kape_target\C\Windows\prefetch\BIGMALWARE.EXE-18020298.pf,2450,CE214210887ACA315D204E384F07A2858706CD8F,False,2021-09-27 13:43:45.3401522,2021-09-27 13:43:45.3401522,2021-09-27 13:43:45.3401522,00:00:00
2021-09-27 13:46:04.5271969,C:\Windows\prefetch\BROWSER_BROKER.EXE-DDA21E2B.pf,C:\Users\IEUser\Desktop\kape_target\C\Windows\prefetch\BROWSER_BROKER.EXE-DDA21E2B.pf,8122,41ECC1276D0236BB78C4C05F29F166CFFA4EBE4B,False,2019-03-19 13:07:39.2900927,2021-05-22 20:55:25.9554537,2021-09-27 13:25:03.6635121,00:00:00
2021-09-27 13:46:04.5424321,C:\Windows\prefetch\CAT.EXE-A252C83D.pf,C:\Users\IEUser\Desktop\kape_target\C\Windows\prefetch\CAT.EXE-A252C83D.pf,2526,D47A509F2365689758C1F68AA821082CC7746350,False,2021-05-22 09:22:55.9445714,2021-05-22 09:22:56.7730392,2021-09-27 13:25:03.6635121,00:00:00
2021-09-27 13:46:04.5424321,C:\Windows\prefetch\CHECKSUM.EXE-779E694B.pf,C:\Users\IEUser\Desktop\kape_target\C\Windows\prefetch\CHECKSUM.EXE-779E694B.pf,24581,6710644A83897FE3575F07D169253860BFD23B97,False,2021-05-22 21:04:06.3857394,2021-05-22 09:36:03.6407925,2021-09-27 13:25:03.6635121,00:00:00
2021-09-27 13:46:04.5581022,C:\Windows\prefetch\CHMOD.EXE-E1B3F81C.pf,C:\Users\IEUser\Desktop\kape_target\C\Windows\prefetch\CHMOD.EXE-E1B3F81C.pf,2534,6BFF0568F027D1DD2AE8601D10E0A8DA500F91D3,False,2021-05-22 09:22:56.1480009,2021-05-22 09:23:28.9290927,2021-09-27 13:25:03.6635121,00:00:00
2021-09-27 13:46:04.5581022,C:\Windows\prefetch\CHOCO.EXE-76D239E7.pf,C:\Users\IEUser\Desktop\kape_target\C\Windows\prefetch\CHOCO.EXE-76D239E7.pf,45133,55516ECD1CC406EB61E9EEE9D4FC3DB35303E5C1,False,2019-03-19 13:21:50.6650892,2021-05-22 21:05:39.1418389,2021-09-27 13:25:03.6635121,00:00:00
2021-09-27 13:46:04.5581022,C:\Windows\prefetch\CHOCO.EXE-DCC1A798.pf,C:\Users\IEUser\Desktop\kape_target\C\Windows\prefetch\CHOCO.EXE-DCC1A798.pf,7565,C61E3A8F5432781FFC2265AC825143022E90758D,False,2019-03-19 13:21:51.2434207,2021-05-22 21:06:35.3499420,2021-09-27 13:25:03.6635121,00:00:00
2021-09-27 13:46:04.5737480,C:\Windows\prefetch\CHROME.EXE-0548EF22.pf,C:\Users\IEUser\Desktop\kape_target\C\Windows\prefetch\CHROME.EXE-0548EF22.pf,24938,FCA34465C661866753A27826AB29504806C5C354,False,2021-09-27 13:32:04.5802159,2021-09-27 13:32:04.5802159,2021-09-27 13:32:04.5802159,00:00:00.0156458
2021-09-27 13:46:04.5897027,C:\Windows\prefetch\CHROME.EXE-0548EF23.pf,C:\Users\IEUser\Desktop\kape_target\C\Windows\prefetch\CHROME.EXE-0548EF23.pf,23175,5772DF3AE9716B9AC0C00E33D822A174E6A13382,False,2021-09-27 13:32:04.4414821,2021-09-27 13:32:04.5090496,2021-09-27 13:32:04.5090496,00:00:00.0159547
2021-09-27 13:46:04.5897027,C:\Windows\prefetch\CHROME.EXE-0548EF24.pf,C:\Users\IEUser\Desktop\kape_target\C\Windows\prefetch\CHROME.EXE-0548EF24.pf,14264,9EAD5C20BDB858342DD370E1478A1DAA0826C490,False,2021-09-27 13:32:04.4744213,2021-09-27 13:32:04.4754170,2021-09-27 13:32:04.4754170,00:00:00
2021-09-27 13:46:04.5897027,C:\Windows\prefetch\CHROME.EXE-0548EF29.pf,C:\Users\IEUser\Desktop\kape_target\C\Windows\prefetch\CHROME.EXE-0548EF29.pf,4748,E05DD496B7F921F8FD9B8A14B036ADD050C5632B,False,2021-09-27 13:32:04.5802159,2021-09-27 13:32:04.5802159,2021-09-27 13:32:04.5802159,00:00:00
2021-09-27 13:46:04.6048982,C:\Windows\prefetch\CHROME.EXE-0548EF2A.pf,C:\Users\IEUser\Desktop\kape_target\C\Windows\prefetch\CHROME.EXE-0548EF2A.pf,14020,5556E82A3B5ABACD20BA4389947D25E01AF49D05,False,2021-09-27 13:32:04.3939992,2021-09-27 13:32:04.4998725,2021-09-27 13:32:04.4998725,00:00:00.0151955
2021-09-27 13:46:04.6048982,C:\Windows\prefetch\CL.EXE-3B381E04.pf,C:\Users\IEUser\Desktop\kape_target\C\Windows\prefetch\CL.EXE-3B381E04.pf,27525,DBED44B5E0984D3B84C74C43B979EC897334B908,False,2021-05-22 21:41:05.3760064,2021-05-22 21:41:51.0512055,2021-09-27 13:25:03.6635121,00:00:00
2021-09-27 13:46:04.6210146,C:\Windows\prefetch\CMD.EXE-89305D47.pf,C:\Users\IEUser\Desktop\kape_target\C\Windows\prefetch\CMD.EXE-89305D47.pf,3769,F6242984E8F59442B57D970684AA15918BC3C765,False,2019-03-19 13:00:41.7560139,2021-05-22 09:39:03.1169509,2021-09-27 13:25:03.6635121,00:00:00
2021-09-27 13:46:04.6210146,C:\Windows\prefetch\CMD.EXE-EABFE48B.pf,C:\Users\IEUser\Desktop\kape_target\C\Windows\prefetch\CMD.EXE-EABFE48B.pf,3016,0F30907A75C7C98AD8D98EB7A7ACB76617E51F80,False,2021-05-22 09:21:38.8354268,2021-05-22 09:21:38.8354268,2021-09-27 13:25:03.6635121,00:00:00
2021-09-27 13:46:04.6365006,C:\Windows\prefetch\CONHOST.EXE-3218E401.pf,C:\Users\IEUser\Desktop\kape_target\C\Windows\prefetch\CONHOST.EXE-3218E401.pf,7766,086DBECB05CEB3AEC0AAEAA615CF1A47A436E385,False,2019-03-19 13:00:35.7400285,2021-09-27 13:43:45.3401522,2021-09-27 13:43:45.3401522,00:00:00
2021-09-27 13:46:04.6365006,C:\Windows\prefetch\CONSENT.EXE-65F6206D.pf,C:\Users\IEUser\Desktop\kape_target\C\Windows\prefetch\CONSENT.EXE-65F6206D.pf,29263,8E82B9CFEEBB10584DF768447BEEB749B3212C30,False,2021-05-22 20:40:05.7810741,2021-09-27 13:42:58.8861943,2021-09-27 13:42:58.8861943,00:00:00
2021-09-27 13:46:04.6519692,C:\Windows\prefetch\CP.EXE-7DEBE78C.pf,C:\Users\IEUser\Desktop\kape_target\C\Windows\prefetch\CP.EXE-7DEBE78C.pf,3034,168D67286235CBF454B4F12A042423719F5462DE,False,2021-05-22 09:23:06.8510774,2021-05-22 09:23:08.3512115,2021-09-27 13:25:03.6635121,00:00:00
2021-09-27 13:46:04.6519692,C:\Windows\prefetch\CSC.EXE-17F940BB.pf,C:\Users\IEUser\Desktop\kape_target\C\Windows\prefetch\CSC.EXE-17F940BB.pf,12150,806B1FCB33C8CA867FA919950728039DBA77A659,False,2021-05-22 20:47:08.9243973,2021-05-22 09:37:32.5575610,2021-09-27 13:25:03.6635121,00:00:00
2021-09-27 13:46:04.6679394,C:\Windows\prefetch\CVTRES.EXE-299AD2C9.pf,C:\Users\IEUser\Desktop\kape_target\C\Windows\prefetch\CVTRES.EXE-299AD2C9.pf,3675,2EB0909C46FC6AC07CC3BBC72A37565F971457D2,False,2021-05-22 20:47:08.9243973,2021-05-22 09:37:32.5412229,2021-09-27 13:25:03.6635121,00:00:00
2021-09-27 13:46:04.6679394,C:\Windows\prefetch\CYGPATH.EXE-C7B304A5.pf,C:\Users\IEUser\Desktop\kape_target\C\Windows\prefetch\CYGPATH.EXE-C7B304A5.pf,4098,F3BE77DBBC770F64CB9D05F258CB21FEE3933592,False,2021-05-22 09:23:07.3201809,2021-05-22 09:23:07.3356564,2021-09-27 13:25:03.6635121,00:00:00
2021-09-27 13:46:04.6679394,C:\Windows\prefetch\CYGWINSETUP.EXE-2E349BA6.pf,C:\Users\IEUser\Desktop\kape_target\C\Windows\prefetch\CYGWINSETUP.EXE-2E349BA6.pf,13348,D985DF808F345152E6A11B67AFBE15A9C9546F54,False,2021-05-22 09:23:30.8204301,2021-05-22 09:25:36.8510317,2021-09-27 13:25:03.6635121,00:00:00
2021-09-27 13:46:04.6833040,C:\Windows\prefetch\DASH.EXE-C75CA04D.pf,C:\Users\IEUser\Desktop\kape_target\C\Windows\prefetch\DASH.EXE-C75CA04D.pf,4253,6E285951951F0B6E27575BD41D2EC561D8765871,False,2021-05-22 09:22:55.9133597,2021-05-22 09:23:05.0555219,2021-09-27 13:25:03.6635121,00:00:00.0153646
2021-09-27 13:46:04.6833040,C:\Windows\prefetch\DEFRAG.EXE-738093E8.pf,C:\Users\IEUser\Desktop\kape_target\C\Windows\prefetch\DEFRAG.EXE-738093E8.pf,4049,36F1D067B42AC3E9D699DD45709FF05EE11F2BB2,False,2021-05-22 09:46:30.5319952,2021-09-27 13:24:25.5179951,2021-09-27 13:25:03.6635121,00:00:00
2021-09-27 13:46:04.6833040,C:\Windows\prefetch\DIRNAME.EXE-81D1C72D.pf,C:\Users\IEUser\Desktop\kape_target\C\Windows\prefetch\DIRNAME.EXE-81D1C72D.pf,2477,70391C17019FED6F7D02B3612CFDB601DE7434BA,False,2021-05-22 09:23:07.6166172,2021-05-22 09:23:08.3827847,2021-09-27 13:25:03.6635121,00:00:00
2021-09-27 13:46:04.6994018,C:\Windows\prefetch\DLLHOST.EXE-0F726681.pf,C:\Users\IEUser\Desktop\kape_target\C\Windows\prefetch\DLLHOST.EXE-0F726681.pf,4662,0FA07F42F586F4DF433FFAB51BFAA9BAFA025192,False,2019-03-19 13:12:53.0985343,2021-09-27 13:33:59.5076601,2021-09-27 13:33:59.5076601,00:00:00
2021-09-27 13:46:04.7146905,C:\Windows\prefetch\DLLHOST.EXE-3B8267A2.pf,C:\Users\IEUser\Desktop\kape_target\C\Windows\prefetch\DLLHOST.EXE-3B8267A2.pf,7834,7DAC969906D6415519ED40C235099E1A6E6F4D9F,False,2021-05-22 09:40:23.4245353,2021-09-27 13:34:04.5540070,2021-09-27 13:34:04.5540070,00:00:00
2021-09-27 13:46:04.7146905,C:\Windows\prefetch\DLLHOST.EXE-71214090.pf,C:\Users\IEUser\Desktop\kape_target\C\Windows\prefetch\DLLHOST.EXE-71214090.pf,4211,EFF0CBD6E7896E37196BFEABDB1AF46E9894CC05,False,2019-03-19 13:00:35.7246510,2021-09-27 13:44:36.4960140,2021-09-27 13:44:36.4960140,00:00:00
2021-09-27 13:46:04.7302664,C:\Windows\prefetch\DLLHOST.EXE-7D2183B8.pf,C:\Users\IEUser\Desktop\kape_target\C\Windows\prefetch\DLLHOST.EXE-7D2183B8.pf,9873,5215A9AB2D2E1E8D79B433843415A97655CF4CA4,False,2021-09-27 13:43:08.9490858,2021-09-27 13:43:08.9490858,2021-09-27 13:43:08.9490858,00:00:00.0155759
2021-09-27 13:46:04.7302664,C:\Windows\prefetch\DLLHOST.EXE-893DDF55.pf,C:\Users\IEUser\Desktop\kape_target\C\Windows\prefetch\DLLHOST.EXE-893DDF55.pf,4043,FE26CDEC41F06AE1A7AAA2ED6DECA1D432EBE7C0,False,2019-03-19 13:00:13.2404220,2021-09-27 13:43:15.4807886,2021-09-27 13:43:15.4807886,00:00:00
2021-09-27 13:46:04.7302664,C:\Windows\prefetch\DLLHOST.EXE-9523903C.pf,C:\Users\IEUser\Desktop\kape_target\C\Windows\prefetch\DLLHOST.EXE-9523903C.pf,6802,2507498BAA132189824DE1D737D4EAEBD4862637,False,2021-09-27 13:44:04.9808090,2021-09-27 13:44:04.9808090,2021-09-27 13:44:04.9808090,00:00:00
2021-09-27 13:46:04.7457907,C:\Windows\prefetch\DLLHOST.EXE-C5C55E89.pf,C:\Users\IEUser\Desktop\kape_target\C\Windows\prefetch\DLLHOST.EXE-C5C55E89.pf,4262,ECA8DE6CBEC95367E95A41A4E962A3EA3F4BD868,False,2021-05-22 21:05:48.2272738,2021-05-22 21:33:26.7705210,2021-09-27 13:25:03.6635121,00:00:00
2021-09-27 13:46:04.7457907,C:\Windows\prefetch\DLLHOST.EXE-E3B2D152.pf,C:\Users\IEUser\Desktop\kape_target\C\Windows\prefetch\DLLHOST.EXE-E3B2D152.pf,8519,D4E33682C77A50461868DB11E72008DC5A767C27,False,2019-03-19 13:01:56.5402158,2021-09-27 13:32:50.9083744,2021-09-27 13:32:50.9083744,00:00:00
2021-09-27 13:46:04.7457907,C:\Windows\prefetch\DLLHOST.EXE-EBC0C559.pf,C:\Users\IEUser\Desktop\kape_target\C\Windows\prefetch\DLLHOST.EXE-EBC0C559.pf,5416,019D043DD07C63BCF0875BF5251282AD7E4873EE,False,2021-05-22 09:41:12.3980397,2021-09-27 07:26:21.0928330,2021-09-27 13:25:03.6635121,00:00:00
2021-09-27 13:46:04.7618038,C:\Windows\prefetch\DRVINST.EXE-5F8E77CD.pf,C:\Users\IEUser\Desktop\kape_target\C\Windows\prefetch\DRVINST.EXE-5F8E77CD.pf,7821,CC6C47F02C4C86C25A356B4BBEF6FE507A1A52EC,False,2019-03-19 13:00:13.2557966,2021-05-22 08:22:09.5988831,2021-09-27 13:25:03.6635121,00:00:00.0160131
2021-09-27 13:46:04.7618038,C:\Windows\prefetch\ECHO.EXE-CB6DCD28.pf,C:\Users\IEUser\Desktop\kape_target\C\Windows\prefetch\ECHO.EXE-CB6DCD28.pf,2467,202322D52D3E0AB7633C1CF78C04F29375C9909F,False,2021-05-22 09:24:20.0077543,2021-05-22 09:24:20.0387632,2021-09-27 13:25:03.6635121,00:00:00
2021-09-27 13:46:04.7618038,C:\Windows\prefetch\EXPLORER.EXE-7A3328DA.pf,C:\Users\IEUser\Desktop\kape_target\C\Windows\prefetch\EXPLORER.EXE-7A3328DA.pf,46682,2F55D198E3660267D17E52949AAB651B1088FE71,False,2021-05-22 21:08:50.3988313,2021-05-22 21:27:48.6088316,2021-09-27 13:25:03.6635121,00:00:00
2021-09-27 13:46:04.7772301,C:\Windows\prefetch\EXPLORERSUITE.TMP-CB35D78C.pf,C:\Users\IEUser\Desktop\kape_target\C\Windows\prefetch\EXPLORERSUITE.TMP-CB35D78C.pf,17172,8A8336033356F41A57A13ED00369EEB7BDAF7E6D,False,2021-05-22 07:24:18.4584118,2021-05-22 07:24:18.4584118,2021-09-27 13:25:03.6635121,00:00:00.0154263
2021-09-27 13:46:04.7772301,C:\Windows\prefetch\EXPR.EXE-C5F945F8.pf,C:\Users\IEUser\Desktop\kape_target\C\Windows\prefetch\EXPR.EXE-C5F945F8.pf,2617,98A919EB200AADC6329E0FC1B418722B8B167358,False,2021-05-22 09:23:07.3509628,2021-05-22 09:23:07.5076488,2021-09-27 13:25:03.6635121,00:00:00
2021-09-27 13:46:04.7772301,C:\Windows\prefetch\FIDDLERSETUP.EXE-F3480E50.pf,C:\Users\IEUser\Desktop\kape_target\C\Windows\prefetch\FIDDLERSETUP.EXE-F3480E50.pf,9771,E0B45C2A52601F81B049C02A8C7118E1B3037C6A,False,2021-05-22 09:29:46.0379319,2021-05-22 09:29:46.0690648,2021-09-27 13:25:03.6635121,00:00:00
2021-09-27 13:46:04.7927093,C:\Windows\prefetch\FIDDLERSETUP.EXE-F9F52193.pf,C:\Users\IEUser\Desktop\kape_target\C\Windows\prefetch\FIDDLERSETUP.EXE-F9F52193.pf,21500,4645323F468E3A700612D78B15BEA05649B2E11A,False,2021-05-22 09:29:45.9283555,2021-05-22 09:29:45.9283555,2021-09-27 13:25:03.6635121,00:00:00.0154792
2021-09-27 13:46:04.7927093,C:\Windows\prefetch\FILECOAUTH.EXE-AC49A2E9.pf,C:\Users\IEUser\Desktop\kape_target\C\Windows\prefetch\FILECOAUTH.EXE-AC49A2E9.pf,9316,FB5C9F27DADB1A2B07D95ADE0CDD527ADF3152F9,False,2019-03-19 13:07:39.3054706,2021-05-22 20:34:51.0132594,2021-09-27 13:25:03.6635121,00:00:00
2021-09-27 13:46:04.8086743,C:\Windows\prefetch\FIND.EXE-340F9E8A.pf,C:\Users\IEUser\Desktop\kape_target\C\Windows\prefetch\FIND.EXE-340F9E8A.pf,3421,C5B49AC1CAC2EB6764C7E3B424D47D4A6AAB67E8,False,2021-05-22 09:22:56.1949442,2021-05-22 09:23:53.2732231,2021-09-27 13:25:03.6635121,00:00:00
2021-09-27 13:46:04.8086743,C:\Windows\prefetch\FONDUE.EXE-2F1D3050.pf,C:\Users\IEUser\Desktop\kape_target\C\Windows\prefetch\FONDUE.EXE-2F1D3050.pf,8524,A7A12571C3322C3A576D463C3C6B5BD9B07ED29D,False,2021-05-22 09:39:13.8526556,2021-05-22 09:39:13.8526556,2021-09-27 13:25:03.6635121,00:00:00
2021-09-27 13:46:04.8242721,C:\Windows\prefetch\FONDUE.EXE-F91DE4B4.pf,C:\Users\IEUser\Desktop\kape_target\C\Windows\prefetch\FONDUE.EXE-F91DE4B4.pf,8866,CB1175AA47609693829C72C3DECFEC199C16CEE3,False,2021-05-22 09:39:13.8526556,2021-05-22 09:39:13.8526556,2021-09-27 13:25:03.6635121,00:00:00.0155978
2021-09-27 13:46:04.8242721,C:\Windows\prefetch\GKAPE.EXE-B6EA6805.pf,C:\Users\IEUser\Desktop\kape_target\C\Windows\prefetch\GKAPE.EXE-B6EA6805.pf,13180,4033FC74BCE33D8FF8845009AFB8CB0A010A9B4C,False,2021-09-27 13:43:11.3868323,2021-09-27 13:44:10.4803778,2021-09-27 13:44:10.4803778,00:00:00
2021-09-27 13:46:04.8242721,C:\Windows\prefetch\GOOGLEUPDATE.EXE-648FB068.pf,C:\Users\IEUser\Desktop\kape_target\C\Windows\prefetch\GOOGLEUPDATE.EXE-648FB068.pf,12189,5D6E846A06FDBF2DDD00A65B4CE29BB70BEFD643,False,2021-05-22 08:53:16.5807597,2021-05-22 08:53:41.6581077,2021-09-27 13:25:03.6635121,00:00:00
2021-09-27 13:46:04.8395077,C:\Windows\prefetch\GREP.EXE-EAAF3CEB.pf,C:\Users\IEUser\Desktop\kape_target\C\Windows\prefetch\GREP.EXE-EAAF3CEB.pf,2616,17DD50E89D504AED23D48F89CDDC69B3B1F150F7,False,2021-05-22 09:22:56.3046207,2021-05-22 09:22:57.0078491,2021-09-27 13:25:03.6635121,00:00:00.0152356
2021-09-27 13:46:04.8395077,C:\Windows\prefetch\GVIM.EXE-BA2D041C.pf,C:\Users\IEUser\Desktop\kape_target\C\Windows\prefetch\GVIM.EXE-BA2D041C.pf,5694,85732C75A4239204CCB639FDA93160B6423F4BAD,False,2021-05-22 09:21:38.8354268,2021-05-22 09:21:38.8354268,2021-09-27 13:25:03.6635121,00:00:00
2021-09-27 13:46:04.8395077,C:\Windows\prefetch\GZIP.EXE-88757B87.pf,C:\Users\IEUser\Desktop\kape_target\C\Windows\prefetch\GZIP.EXE-88757B87.pf,2706,59B2E95F1D37F7862A54B0DCD1DB9EF3E09E0C44,False,2021-05-22 09:22:56.2888848,2021-05-22 09:23:53.3359182,2021-09-27 13:25:03.6635121,00:00:00
2021-09-27 13:46:04.8395077,C:\Windows\prefetch\HXDSETUP.TMP-D0C0BF9C.pf,C:\Users\IEUser\Desktop\kape_target\C\Windows\prefetch\HXDSETUP.TMP-D0C0BF9C.pf,17537,E8DD1D82E5BEDB3978B86C9A7AF4EE78F953AEF4,False,2021-05-22 07:23:02.9425550,2021-05-22 07:23:02.9425550,2021-09-27 13:25:03.6635121,00:00:00
2021-09-27 13:46:04.8555858,C:\Windows\prefetch\INSTALL-INFO.EXE-B5055AB5.pf,C:\Users\IEUser\Desktop\kape_target\C\Windows\prefetch\INSTALL-INFO.EXE-B5055AB5.pf,3275,CD247A17B0EB79CF8155AC0E0D64B087102F0447,False,2021-05-22 09:23:05.3357032,2021-05-22 09:24:18.7732529,2021-09-27 13:25:03.6635121,00:00:00
2021-09-27 13:46:04.8555858,C:\Windows\prefetch\INSTALL.EXE-73EF06B8.pf,C:\Users\IEUser\Desktop\kape_target\C\Windows\prefetch\INSTALL.EXE-73EF06B8.pf,7714,750118B3D80C5604966319A52998D2681819E2E8,False,2021-05-22 09:21:40.9143076,2021-05-22 09:21:40.9143076,2021-09-27 13:25:03.6635121,00:00:00
2021-09-27 13:46:04.8710620,C:\Windows\prefetch\INSTALL.EXE-ED255892.pf,C:\Users\IEUser\Desktop\kape_target\C\Windows\prefetch\INSTALL.EXE-ED255892.pf,4355,CFFFEFF34C936AF0FF5F59964FB0AC76303BB9D3,False,2021-05-22 09:21:35.3987066,2021-05-22 09:21:35.3987066,2021-09-27 13:25:03.6635121,00:00:00
2021-09-27 13:46:04.8710620,C:\Windows\prefetch\IS-6TIPI.TMP-E2071FB0.pf,C:\Users\IEUser\Desktop\kape_target\C\Windows\prefetch\IS-6TIPI.TMP-E2071FB0.pf,11162,79F3F3B92AB1D8D785CFABD562A471DA672E9A52,False,2021-05-22 08:34:58.7544022,2021-05-22 08:34:58.7544022,2021-09-27 13:25:03.6635121,00:00:00
2021-09-27 13:46:04.8864525,C:\Windows\prefetch\JUSCHED.EXE-EBD2DB11.pf,C:\Users\IEUser\Desktop\kape_target\C\Windows\prefetch\JUSCHED.EXE-EBD2DB11.pf,5693,651F108BC0B0603EF4451043EB4820A8CB533DC0,False,2021-05-22 09:12:45.7568407,2021-09-27 07:26:02.5862215,2021-09-27 13:25:03.6635121,00:00:00.0153905
2021-09-27 13:46:04.8864525,C:\Windows\prefetch\LN.EXE-E8466DA7.pf,C:\Users\IEUser\Desktop\kape_target\C\Windows\prefetch\LN.EXE-E8466DA7.pf,2699,4EA3EFE7E47BF1E830FCC2607AF9E3F5D37758B0,False,2021-05-22 09:23:06.7414926,2021-05-22 09:23:08.8667716,2021-09-27 13:25:03.6635121,00:00:00
2021-09-27 13:46:04.8864525,C:\Windows\prefetch\LOGONUI.EXE-1BEE4A84.pf,C:\Users\IEUser\Desktop\kape_target\C\Windows\prefetch\LOGONUI.EXE-1BEE4A84.pf,20324,9CB6B6805B8EA016402727E45406DA4A83C9A9C5,False,2019-03-19 13:00:13.3029172,2021-05-22 21:15:47.3476626,2021-09-27 13:25:03.6635121,00:00:00
2021-09-27 13:46:04.9021205,C:\Windows\prefetch\LS.EXE-48F31240.pf,C:\Users\IEUser\Desktop\kape_target\C\Windows\prefetch\LS.EXE-48F31240.pf,2569,13918E4161708BC80B8616F9187DB87D09763AB5,False,2021-05-22 09:23:05.1797982,2021-05-22 09:23:12.5076149,2021-09-27 13:25:03.6635121,00:00:00.0156680
2021-09-27 13:46:04.9021205,C:\Windows\prefetch\MAKECAB.EXE-21F14B27.pf,C:\Users\IEUser\Desktop\kape_target\C\Windows\prefetch\MAKECAB.EXE-21F14B27.pf,8834,BECD7B5BFE2BC38CF3AAD773CF10F2FE3239349D,False,2021-05-22 09:46:34.9372642,2021-05-22 09:46:34.9372642,2021-09-27 13:25:03.6635121,00:00:00
